日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20210630,8766,東京海上ホールディングス,市場第一部（内国株）,7150,保険業,16,金融（除く銀行） ,1,TOPIX Core30
20210630,8769,アドバンテッジリスクマネジメント,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,8771,イー・ギャランティ,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,6,TOPIX Small 1
20210630,8772,アサックス,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
20210630,8783,ＧＦＡ,JASDAQ(スタンダード・内国株）,7200,その他金融業,16,金融（除く銀行） ,-,-
20210630,8789,フィンテック　グローバル,市場第二部（内国株）,7200,その他金融業,16,金融（除く銀行） ,-,-
20210630,8793,ＮＥＣキャピタルソリューション,市場第一部（内国株）,7200,その他金融業,16,金融（除く銀行） ,7,TOPIX Small 2
20210630,8795,Ｔ＆Ｄホールディングス,市場第一部（内国株）,7150,保険業,16,金融（除く銀行） ,4,TOPIX Mid400
20210630,8798,アドバンスクリエイト,市場第一部（内国株）,7150,保険業,16,金融（除く銀行） ,7,TOPIX Small 2
20210630,8801,三井不動産,市場第一部（内国株）,8050,不動産業,17,不動産 ,2,TOPIX Large70
20210630,8802,三菱地所,市場第一部（内国株）,8050,不動産業,17,不動産 ,2,TOPIX Large70
20210630,8803,平和不動産,市場第一部（内国株）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20210630,8804,東京建物,市場第一部（内国株）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
20210630,8806,ダイビル,市場第一部（内国株）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20210630,8818,京阪神ビルディング,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8830,住友不動産,市場第一部（内国株）,8050,不動産業,17,不動産 ,2,TOPIX Large70
20210630,8835,太平洋興発,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210630,8836,ＲＩＳＥ,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8841,テーオーシー,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8842,東京楽天地,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8844,コスモスイニシア,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8848,レオパレス２１,市場第一部（内国株）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20210630,8850,スターツコーポレーション,市場第一部（内国株）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20210630,8854,日住サービス,市場第二部（内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8860,フジ住宅,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8864,空港施設,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8869,明和地所,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8871,ゴールドクレスト,市場第一部（内国株）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20210630,8876,リログループ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210630,8877,エスリード,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8881,日神グループホールディングス,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8886,ウッドフレンズ,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8887,リベレステ,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8889,ＡＰＡＭＡＮ,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8890,レーサム,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8891,ＡＭＧホールディングス,市場第二部（内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8892,日本エスコン,市場第一部（内国株）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20210630,8893,新日本建物,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8894,ＲＥＶＯＬＵＴＩＯＮ,市場第二部（内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8897,タカラレーベン,市場第一部（内国株）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20210630,8898,センチュリー２１・ジャパン,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8903,サンウッド,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8904,ＡＶＡＮＴＩＡ,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8905,イオンモール,市場第一部（内国株）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
20210630,8908,毎日コムネット,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8909,シノケングループ,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8912,エリアクエスト,市場第二部（内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8914,エリアリンク,市場第二部（内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8917,ファースト住建,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8918,ランド,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8919,カチタス,市場第一部（内国株）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20210630,8920,東祥,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,8921,シーズクリエイト,PRO Market,8050,不動産業,17,不動産 ,-,-
20210630,8922,日本アセットマーケティング,マザーズ（内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8923,トーセイ,市場第一部（内国株）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20210630,8925,アルデプロ,市場第二部（内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8927,明豊エンタープライズ,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8928,穴吹興産,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8929,青山財産ネットワークス,市場第二部（内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8931,和田興産,市場第二部（内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8934,サンフロンティア不動産,市場第一部（内国株）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
20210630,8935,エフ・ジェー・ネクスト,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8938,グローム・ホールディングス,JASDAQ(グロース・内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8940,インテリックス,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8944,ランドビジネス,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8945,サンネクスタグループ,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,8946,ＡＳＩＡＮ　ＳＴＡＲ,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8951,日本ビルファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8952,ジャパンリアルエステイト投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8953,日本都市ファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8954,オリックス不動産投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8955,日本プライムリアルティ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8956,ＮＴＴ都市開発リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8957,東急リアル・エステート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8958,グローバル・ワン不動産投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8960,ユナイテッド・アーバン投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8961,森トラスト総合リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8963,インヴィンシブル投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8964,フロンティア不動産投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8966,平和不動産リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8967,日本ロジスティクスファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8968,福岡リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8972,ケネディクス・オフィス投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8975,いちごオフィスリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8976,大和証券オフィス投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8977,阪急阪神リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8979,スターツプロシード投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8984,大和ハウスリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8985,ジャパン・ホテル・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8986,大和証券リビング投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8987,ジャパンエクセレント投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,8995,誠建設工業,市場第二部（内国株）,8050,不動産業,17,不動産 ,-,-
20210630,8999,グランディハウス,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20210630,9001,東武鉄道,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9003,相鉄ホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9005,東急,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9006,京浜急行電鉄,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9007,小田急電鉄,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9008,京王電鉄,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9009,京成電鉄,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9010,富士急行,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
20210630,9012,秩父鉄道,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9014,新京成電鉄,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9017,新潟交通,市場第二部（内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9020,東日本旅客鉄道,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,2,TOPIX Large70
20210630,9021,西日本旅客鉄道,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,2,TOPIX Large70
20210630,9022,東海旅客鉄道,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,1,TOPIX Core30
20210630,9024,西武ホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9025,鴻池運輸,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
20210630,9028,ゼロ,市場第二部（内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9029,ヒガシトゥエンティワン,市場第二部（内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9031,西日本鉄道,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9033,広島電鉄,市場第二部（内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9034,南総通運,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9036,東部ネットワーク,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9037,ハマキョウレックス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
20210630,9039,サカイ引越センター,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
20210630,9041,近鉄グループホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9042,阪急阪神ホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9044,南海電気鉄道,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9045,京阪ホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9046,神戸電鉄,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9048,名古屋鉄道,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9049,京福電気鉄道,市場第二部（内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9051,センコン物流,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9052,山陽電気鉄道,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9055,アルプス物流,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9057,遠州トラック,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9058,トランコム,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9059,カンダホールディングス,市場第二部（内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9060,日本ロジテム,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9062,日本通運,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9063,岡山県貨物運送,市場第二部（内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9064,ヤマトホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9065,山九,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9066,日新,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9067,丸運,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9068,丸全昭和運輸,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9069,センコーグループホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
20210630,9070,トナミホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9072,ニッコンホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9073,京極運輸商事,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9074,日本石油輸送,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9075,福山通運,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
20210630,9076,セイノーホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9078,エスライン,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9081,神奈川中央交通,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9082,大和自動車交通,市場第二部（内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9083,神姫バス,市場第二部（内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9086,日立物流,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
20210630,9087,タカセ,JASDAQ(スタンダード・内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9090,丸和運輸機関,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
20210630,9099,Ｃ＆Ｆロジホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9101,日本郵船,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9104,商船三井,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9107,川崎汽船,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,6,TOPIX Small 1
20210630,9110,ＮＳユナイテッド海運,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9115,明治海運,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9119,飯野海運,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9127,玉井商船,市場第二部（内国株）,5100,海運業,12,運輸・物流 ,-,-
20210630,9130,共栄タンカー,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9142,九州旅客鉄道,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9143,ＳＧホールディングス,市場第一部（内国株）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9145,ビーイングホールディングス,市場第二部（内国株）,5050,陸運業,12,運輸・物流 ,-,-
20210630,9171,栗林商船,市場第二部（内国株）,5100,海運業,12,運輸・物流 ,-,-
20210630,9173,東海汽船,市場第二部（内国株）,5100,海運業,12,運輸・物流 ,-,-
20210630,9176,佐渡汽船,JASDAQ(スタンダード・内国株）,5100,海運業,12,運輸・物流 ,-,-
20210630,9179,川崎近海汽船,市場第二部（内国株）,5100,海運業,12,運輸・物流 ,-,-
20210630,9193,東京汽船,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210630,9201,日本航空,市場第一部（内国株）,5150,空運業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9202,ＡＮＡホールディングス,市場第一部（内国株）,5150,空運業,12,運輸・物流 ,2,TOPIX Large70
20210630,9206,スターフライヤー,市場第二部（内国株）,5150,空運業,12,運輸・物流 ,-,-
20210630,9232,パスコ,市場第一部（内国株）,5150,空運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9233,アジア航測,市場第二部（内国株）,5150,空運業,12,運輸・物流 ,-,-
20210630,9260,西本Ｗｉｓｍｅｔｔａｃホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210630,9261,クボデラ,PRO Market,6050,卸売業,13,商社・卸売 ,-,-
20210630,9262,シルバーライフ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210630,9263,ビジョナリーホールディングス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20210630,9264,ポエック,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20210630,9265,ヤマシタヘルスケアホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210630,9266,一家ダイニングプロジェクト,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210630,9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20210630,9268,オプティマスグループ,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20210630,9270,バリュエンスホールディングス,マザーズ（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20210630,9271,和心,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20210630,9272,ブティックス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,9273,コーア商事ホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210630,9274,国際紙パルプ商事,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210630,9275,ナルミヤ・インターナショナル,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210630,9276,アザース,PRO Market,6100,小売業,14,小売 ,-,-
20210630,9278,ブックオフグループホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210630,9279,ギフト,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20210630,9281,タカラレーベン・インフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,9282,いちごグリーンインフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,9283,日本再生可能エネルギーインフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,9284,カナディアン・ソーラー・インフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,9285,東京インフラ・エネルギー投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,9286,エネクス・インフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,9287,ジャパン・インフラファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20210630,9301,三菱倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9302,三井倉庫ホールディングス,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,6,TOPIX Small 1
20210630,9303,住友倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,6,TOPIX Small 1
20210630,9304,澁澤倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9305,ヤマタネ,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20210630,9306,東陽倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9307,杉村倉庫,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210630,9308,乾汽船,市場第一部（内国株）,5100,海運業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9310,日本トランスシティ,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9311,アサガミ,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210630,9312,ケイヒン,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9313,丸八倉庫,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210630,9318,アジア開発キャピタル,市場第二部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20210630,9319,中央倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9322,川西倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9324,安田倉庫,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9325,ファイズホールディングス,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9326,関通,マザーズ（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210630,9327,イー・ロジット,JASDAQ(スタンダード・内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210630,9351,東洋埠頭,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9353,櫻島埠頭,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210630,9355,リンコーコーポレーション,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210630,9358,宇徳,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9360,鈴与シンワート,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9361,伏木海陸運送,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210630,9362,兵機海運,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210630,9363,大運,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210630,9364,上組,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,4,TOPIX Mid400
20210630,9365,トレーディア,市場第二部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210630,9366,サンリツ,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9367,大東港運,JASDAQ(スタンダード・内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210630,9368,キムラユニティー,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9369,キユーソー流通システム,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9375,近鉄エクスプレス,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,6,TOPIX Small 1
20210630,9376,ユーラシア旅行社,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210630,9377,エージーピー,JASDAQ(スタンダード・内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210630,9380,東海運,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9381,エーアイテイー,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9384,内外トランスライン,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9385,ショーエイコーポレーション,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210630,9386,日本コンセプト,市場第一部（内国株）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20210630,9388,パパネッツ,PRO Market,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20210630,9399,ビート・ホールディングス・リミテッド,市場第二部（外国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210630,9401,ＴＢＳホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210630,9404,日本テレビホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
